ID_0,source,subsource,animal_system,type,type2,stressor,value,location,iso3c,Country,land_area_km2,eez_area_km2
5,farm,marine,salmon,aquaculture,meat,water,0,marine,DZA,Algeria,2308049.82340796,131193.096197819
6,feedfofm,land,chickens,industrial,meat,disturbance,0.31259395547660285,marine,ASM,American Samoa,223.402738698485,405829.683302971
6,feedfofm,land,chickens,industrial,meat,ghg,21.674584600129723,marine,ASM,American Samoa,223.402738698485,405829.683302971
6,feedfofm,land,chickens,industrial,meat,nutrient,0,marine,ASM,American Samoa,223.402738698485,405829.683302971
6,feedfofm,land,chickens,industrial,meat,water,0,marine,ASM,American Samoa,223.402738698485,405829.683302971
6,feedfofm,marine,salmon,aquaculture,meat,disturbance,1.5387329911620053,marine,ASM,American Samoa,223.402738698485,405829.683302971
6,feedfofm,marine,salmon,aquaculture,meat,ghg,102.29432737816413,marine,ASM,American Samoa,223.402738698485,405829.683302971
6,feedfofm,marine,salmon,aquaculture,meat,nutrient,0,marine,ASM,American Samoa,223.402738698485,405829.683302971
6,feedfofm,marine,salmon,aquaculture,meat,water,0,marine,ASM,American Samoa,223.402738698485,405829.683302971
6,farm,marine,salmon,aquaculture,meat,disturbance,0,marine,ASM,American Samoa,223.402738698485,405829.683302971
6,farm,marine,salmon,aquaculture,meat,ghg,0,marine,ASM,American Samoa,223.402738698485,405829.683302971
6,farm,marine,salmon,aquaculture,meat,nutrient,0,marine,ASM,American Samoa,223.402738698485,405829.683302971
6,farm,marine,salmon,aquaculture,meat,water,0,marine,ASM,American Samoa,223.402738698485,405829.683302971
7,feedfofm,land,chickens,industrial,meat,disturbance,0.013947164506990767,marine,AND,Andorra,451.950818308493,NA
7,feedfofm,land,chickens,industrial,meat,ghg,0.7433043172999076,marine,AND,Andorra,451.950818308493,NA
7,feedfofm,land,chickens,industrial,meat,nutrient,0,marine,AND,Andorra,451.950818308493,NA
7,feedfofm,land,chickens,industrial,meat,water,0,marine,AND,Andorra,451.950818308493,NA
7,feedfofm,marine,salmon,aquaculture,meat,disturbance,0.39648631680408575,marine,AND,Andorra,451.950818308493,NA
7,feedfofm,marine,salmon,aquaculture,meat,ghg,22.738058583731156,marine,AND,Andorra,451.950818308493,NA
7,feedfofm,marine,salmon,aquaculture,meat,nutrient,0,marine,AND,Andorra,451.950818308493,NA
7,feedfofm,marine,salmon,aquaculture,meat,water,0,marine,AND,Andorra,451.950818308493,NA
7,farm,marine,salmon,aquaculture,meat,disturbance,0,marine,AND,Andorra,451.950818308493,NA
7,farm,marine,salmon,aquaculture,meat,ghg,0,marine,AND,Andorra,451.950818308493,NA
7,farm,marine,salmon,aquaculture,meat,nutrient,0,marine,AND,Andorra,451.950818308493,NA
7,farm,marine,salmon,aquaculture,meat,water,0,marine,AND,Andorra,451.950818308493,NA
8,feedfofm,land,chickens,industrial,meat,disturbance,26.21571853010313,marine,AGO,Angola,1247425.8111619,495866.073705684
8,feedfofm,land,chickens,industrial,meat,ghg,1183.6741172615555,marine,AGO,Angola,1247425.8111619,495866.073705684
8,feedfofm,land,chickens,industrial,meat,nutrient,0,marine,AGO,Angola,1247425.8111619,495866.073705684
8,feedfofm,land,chickens,industrial,meat,water,0,marine,AGO,Angola,1247425.8111619,495866.073705684
8,feedfofm,marine,salmon,aquaculture,meat,disturbance,463.1666510919382,marine,AGO,Angola,1247425.8111619,495866.073705684
8,feedfofm,marine,salmon,aquaculture,meat,ghg,20621.692726664252,marine,AGO,Angola,1247425.8111619,495866.073705684
8,feedfofm,marine,salmon,aquaculture,meat,nutrient,0,marine,AGO,Angola,1247425.8111619,495866.073705684
8,feedfofm,marine,salmon,aquaculture,meat,water,0,marine,AGO,Angola,1247425.8111619,495866.073705684
8,farm,marine,salmon,aquaculture,meat,disturbance,0,marine,AGO,Angola,1247425.8111619,495866.073705684
8,farm,marine,salmon,aquaculture,meat,ghg,0,marine,AGO,Angola,1247425.8111619,495866.073705684
8,farm,marine,salmon,aquaculture,meat,nutrient,0,marine,AGO,Angola,1247425.8111619,495866.073705684
8,farm,marine,salmon,aquaculture,meat,water,0,marine,AGO,Angola,1247425.8111619,495866.073705684
9,feedfofm,land,chickens,industrial,meat,disturbance,0.12044122749770815,marine,AIA,Anguilla,83.3033086456851,90164.1201186914
9,feedfofm,land,chickens,industrial,meat,ghg,3.716832535922485,marine,AIA,Anguilla,83.3033086456851,90164.1201186914
9,feedfofm,land,chickens,industrial,meat,nutrient,0,marine,AIA,Anguilla,83.3033086456851,90164.1201186914
9,feedfofm,land,chickens,industrial,meat,water,0,marine,AIA,Anguilla,83.3033086456851,90164.1201186914
9,feedfofm,marine,salmon,aquaculture,meat,disturbance,0.9154819933769573,marine,AIA,Anguilla,83.3033086456851,90164.1201186914
9,feedfofm,marine,salmon,aquaculture,meat,ghg,38.17837880271804,marine,AIA,Anguilla,83.3033086456851,90164.1201186914
9,feedfofm,marine,salmon,aquaculture,meat,nutrient,0,marine,AIA,Anguilla,83.3033086456851,90164.1201186914
9,feedfofm,marine,salmon,aquaculture,meat,water,0,marine,AIA,Anguilla,83.3033086456851,90164.1201186914
9,farm,marine,salmon,aquaculture,meat,disturbance,0,marine,AIA,Anguilla,83.3033086456851,90164.1201186914
9,farm,marine,salmon,aquaculture,meat,ghg,0,marine,AIA,Anguilla,83.3033086456851,90164.1201186914
9,farm,marine,salmon,aquaculture,meat,nutrient,0,marine,AIA,Anguilla,83.3033086456851,90164.1201186914
9,farm,marine,salmon,aquaculture,meat,water,0,marine,AIA,Anguilla,83.3033086456851,90164.1201186914
10,feedfofm,land,chickens,industrial,meat,disturbance,0.1055414863937455,marine,NA,NA,NA,NA
10,feedfofm,land,chickens,industrial,meat,ghg,3.6404935477634375,marine,NA,NA,NA,NA
10,feedfofm,land,chickens,industrial,meat,nutrient,0,marine,NA,NA,NA,NA
10,feedfofm,land,chickens,industrial,meat,water,0,marine,NA,NA,NA,NA
10,feedfofm,marine,salmon,aquaculture,meat,disturbance,0.9586296729545944,marine,NA,NA,NA,NA
10,feedfofm,marine,salmon,aquaculture,meat,ghg,36.61082794569052,marine,NA,NA,NA,NA
10,feedfofm,marine,salmon,aquaculture,meat,nutrient,0,marine,NA,NA,NA,NA
10,feedfofm,marine,salmon,aquaculture,meat,water,0,marine,NA,NA,NA,NA
10,farm,marine,salmon,aquaculture,meat,disturbance,0,marine,NA,NA,NA,NA
10,farm,marine,salmon,aquaculture,meat,ghg,0,marine,NA,NA,NA,NA
10,farm,marine,salmon,aquaculture,meat,nutrient,0,marine,NA,NA,NA,NA
10,farm,marine,salmon,aquaculture,meat,water,0,marine,NA,NA,NA,NA
11,feedfofm,land,chickens,industrial,meat,disturbance,0.040368901437744076,marine,ATG,Antigua and Barbuda,435.809947864644,111567.922330775
11,feedfofm,land,chickens,industrial,meat,ghg,1.223331907361807,marine,ATG,Antigua and Barbuda,435.809947864644,111567.922330775
11,feedfofm,land,chickens,industrial,meat,nutrient,0,marine,ATG,Antigua and Barbuda,435.809947864644,111567.922330775
11,feedfofm,land,chickens,industrial,meat,water,0,marine,ATG,Antigua and Barbuda,435.809947864644,111567.922330775
11,feedfofm,marine,salmon,aquaculture,meat,disturbance,0.32398577802221223,marine,ATG,Antigua and Barbuda,435.809947864644,111567.922330775
11,feedfofm,marine,salmon,aquaculture,meat,ghg,13.525411685603755,marine,ATG,Antigua and Barbuda,435.809947864644,111567.922330775
11,feedfofm,marine,salmon,aquaculture,meat,nutrient,0,marine,ATG,Antigua and Barbuda,435.809947864644,111567.922330775
11,feedfofm,marine,salmon,aquaculture,meat,water,0,marine,ATG,Antigua and Barbuda,435.809947864644,111567.922330775
11,farm,marine,salmon,aquaculture,meat,disturbance,0,marine,ATG,Antigua and Barbuda,435.809947864644,111567.922330775
11,farm,marine,salmon,aquaculture,meat,ghg,0,marine,ATG,Antigua and Barbuda,435.809947864644,111567.922330775
11,farm,marine,salmon,aquaculture,meat,nutrient,0,marine,ATG,Antigua and Barbuda,435.809947864644,111567.922330775
11,farm,marine,salmon,aquaculture,meat,water,0,marine,ATG,Antigua and Barbuda,435.809947864644,111567.922330775
12,feedfofm,land,chickens,industrial,meat,disturbance,110.18618620776547,marine,ARG,Argentina,2780096.60975071,1072052.76829738
12,feedfofm,land,chickens,industrial,meat,ghg,2843.9834375786586,marine,ARG,Argentina,2780096.60975071,1072052.76829738
12,feedfofm,land,chickens,industrial,meat,nutrient,0,marine,ARG,Argentina,2780096.60975071,1072052.76829738
12,feedfofm,land,chickens,industrial,meat,water,0,marine,ARG,Argentina,2780096.60975071,1072052.76829738
12,feedfofm,marine,salmon,aquaculture,meat,disturbance,896.0685549863045,marine,ARG,Argentina,2780096.60975071,1072052.76829738
12,feedfofm,marine,salmon,aquaculture,meat,ghg,24452.779764632716,marine,ARG,Argentina,2780096.60975071,1072052.76829738
12,feedfofm,marine,salmon,aquaculture,meat,nutrient,0,marine,ARG,Argentina,2780096.60975071,1072052.76829738
12,feedfofm,marine,salmon,aquaculture,meat,water,0,marine,ARG,Argentina,2780096.60975071,1072052.76829738
12,farm,marine,salmon,aquaculture,meat,disturbance,0,marine,ARG,Argentina,2780096.60975071,1072052.76829738
12,farm,marine,salmon,aquaculture,meat,ghg,0,marine,ARG,Argentina,2780096.60975071,1072052.76829738
12,farm,marine,salmon,aquaculture,meat,nutrient,0,marine,ARG,Argentina,2780096.60975071,1072052.76829738
12,farm,marine,salmon,aquaculture,meat,water,0,marine,ARG,Argentina,2780096.60975071,1072052.76829738
13,feedfofm,land,chickens,industrial,meat,disturbance,4.0010411618272705,marine,ARM,Armenia,29690.1634987487,NA
13,feedfofm,land,chickens,industrial,meat,ghg,75.0465099897611,marine,ARM,Armenia,29690.1634987487,NA
13,feedfofm,land,chickens,industrial,meat,nutrient,0,marine,ARM,Armenia,29690.1634987487,NA
13,feedfofm,land,chickens,industrial,meat,water,0,marine,ARM,Armenia,29690.1634987487,NA
13,feedfofm,marine,salmon,aquaculture,meat,disturbance,3.713888284626953,marine,ARM,Armenia,29690.1634987487,NA
13,feedfofm,marine,salmon,aquaculture,meat,ghg,102.63550450960436,marine,ARM,Armenia,29690.1634987487,NA
13,feedfofm,marine,salmon,aquaculture,meat,nutrient,0,marine,ARM,Armenia,29690.1634987487,NA
13,feedfofm,marine,salmon,aquaculture,meat,water,0,marine,ARM,Armenia,29690.1634987487,NA
13,farm,marine,salmon,aquaculture,meat,disturbance,0,marine,ARM,Armenia,29690.1634987487,NA
13,farm,marine,salmon,aquaculture,meat,ghg,0,marine,ARM,Armenia,29690.1634987487,NA
13,farm,marine,salmon,aquaculture,meat,nutrient,0,marine,ARM,Armenia,29690.1634987487,NA
13,farm,marine,salmon,aquaculture,meat,water,0,marine,ARM,Armenia,29690.1634987487,NA
14,feedfofm,land,chickens,industrial,meat,disturbance,1.2515949681139649,marine,ABW,Aruba,181.938402257482,30014.6386064619
14,feedfofm,land,chickens,industrial,meat,ghg,27.148383904056757,marine,ABW,Aruba,181.938402257482,30014.6386064619
14,feedfofm,land,chickens,industrial,meat,nutrient,0,marine,ABW,Aruba,181.938402257482,30014.6386064619
14,feedfofm,land,chickens,industrial,meat,water,0,marine,ABW,Aruba,181.938402257482,30014.6386064619
14,feedfofm,marine,salmon,aquaculture,meat,disturbance,2.5903228545471704,marine,ABW,Aruba,181.938402257482,30014.6386064619
14,feedfofm,marine,salmon,aquaculture,meat,ghg,97.16126318314143,marine,ABW,Aruba,181.938402257482,30014.6386064619
14,feedfofm,marine,salmon,aquaculture,meat,nutrient,0,marine,ABW,Aruba,181.938402257482,30014.6386064619
14,feedfofm,marine,salmon,aquaculture,meat,water,0,marine,ABW,Aruba,181.938402257482,30014.6386064619
14,farm,marine,salmon,aquaculture,meat,disturbance,0,marine,ABW,Aruba,181.938402257482,30014.6386064619
14,farm,marine,salmon,aquaculture,meat,ghg,0,marine,ABW,Aruba,181.938402257482,30014.6386064619
14,farm,marine,salmon,aquaculture,meat,nutrient,0,marine,ABW,Aruba,181.938402257482,30014.6386064619
14,farm,marine,salmon,aquaculture,meat,water,0,marine,ABW,Aruba,181.938402257482,30014.6386064619
15,feedfofm,land,chickens,industrial,meat,disturbance,45.701856011691476,marine,AUS,Australia,7688039.74386941,7764594.63859467
15,feedfofm,land,chickens,industrial,meat,ghg,2288.9656399021337,marine,AUS,Australia,7688039.74386941,7764594.63859467
15,feedfofm,land,chickens,industrial,meat,nutrient,0,marine,AUS,Australia,7688039.74386941,7764594.63859467
15,feedfofm,land,chickens,industrial,meat,water,0,marine,AUS,Australia,7688039.74386941,7764594.63859467
15,feedfofm,marine,salmon,aquaculture,meat,disturbance,220.5274786221878,marine,AUS,Australia,7688039.74386941,7764594.63859467
15,feedfofm,marine,salmon,aquaculture,meat,ghg,11880.381665262903,marine,AUS,Australia,7688039.74386941,7764594.63859467
15,feedfofm,marine,salmon,aquaculture,meat,nutrient,0,marine,AUS,Australia,7688039.74386941,7764594.63859467
15,feedfofm,marine,salmon,aquaculture,meat,water,0,marine,AUS,Australia,7688039.74386941,7764594.63859467
15,farm,marine,salmon,aquaculture,meat,disturbance,1.2789423703216016,marine,AUS,Australia,7688039.74386941,7764594.63859467
15,farm,marine,salmon,aquaculture,meat,ghg,48650.52079772949,marine,AUS,Australia,7688039.74386941,7764594.63859467
15,farm,marine,salmon,aquaculture,meat,nutrient,2773.079662322998,marine,AUS,Australia,7688039.74386941,7764594.63859467
15,farm,marine,salmon,aquaculture,meat,water,0,marine,AUS,Australia,7688039.74386941,7764594.63859467
16,feedfofm,land,chickens,industrial,meat,disturbance,0.8866331384382554,marine,AUT,Austria,83858.2385140754,NA
16,feedfofm,land,chickens,industrial,meat,ghg,16.210049877558014,marine,AUT,Austria,83858.2385140754,NA
16,feedfofm,land,chickens,industrial,meat,nutrient,0,marine,AUT,Austria,83858.2385140754,NA
16,feedfofm,land,chickens,industrial,meat,water,0,marine,AUT,Austria,83858.2385140754,NA
16,feedfofm,marine,salmon,aquaculture,meat,disturbance,1.0562121292810642,marine,AUT,Austria,83858.2385140754,NA
16,feedfofm,marine,salmon,aquaculture,meat,ghg,32.46552260795171,marine,AUT,Austria,83858.2385140754,NA
16,feedfofm,marine,salmon,aquaculture,meat,nutrient,0,marine,AUT,Austria,83858.2385140754,NA
16,feedfofm,marine,salmon,aquaculture,meat,water,0,marine,AUT,Austria,83858.2385140754,NA
16,farm,marine,salmon,aquaculture,meat,disturbance,0,marine,AUT,Austria,83858.2385140754,NA
16,farm,marine,salmon,aquaculture,meat,ghg,0,marine,AUT,Austria,83858.2385140754,NA
16,farm,marine,salmon,aquaculture,meat,nutrient,0,marine,AUT,Austria,83858.2385140754,NA
16,farm,marine,salmon,aquaculture,meat,water,0,marine,AUT,Austria,83858.2385140754,NA
17,feedfofm,land,chickens,industrial,meat,disturbance,0.5794570359872402,marine,AZE,Azerbaijan,86235.4786678097,NA
17,feedfofm,land,chickens,industrial,meat,ghg,12.763261158104378,marine,AZE,Azerbaijan,86235.4786678097,NA
17,feedfofm,land,chickens,industrial,meat,nutrient,0,marine,AZE,Azerbaijan,86235.4786678097,NA
17,feedfofm,land,chickens,industrial,meat,water,0,marine,AZE,Azerbaijan,86235.4786678097,NA
17,feedfofm,marine,salmon,aquaculture,meat,disturbance,0.940949398724217,marine,AZE,Azerbaijan,86235.4786678097,NA
17,feedfofm,marine,salmon,aquaculture,meat,ghg,39.816679684687635,marine,AZE,Azerbaijan,86235.4786678097,NA
17,feedfofm,marine,salmon,aquaculture,meat,nutrient,0,marine,AZE,Azerbaijan,86235.4786678097,NA
17,feedfofm,marine,salmon,aquaculture,meat,water,0,marine,AZE,Azerbaijan,86235.4786678097,NA
17,farm,marine,salmon,aquaculture,meat,disturbance,0,marine,AZE,Azerbaijan,86235.4786678097,NA
17,farm,marine,salmon,aquaculture,meat,ghg,0,marine,AZE,Azerbaijan,86235.4786678097,NA
17,farm,marine,salmon,aquaculture,meat,nutrient,0,marine,AZE,Azerbaijan,86235.4786678097,NA
17,farm,marine,salmon,aquaculture,meat,water,0,marine,AZE,Azerbaijan,86235.4786678097,NA
18,feedfofm,land,chickens,industrial,meat,disturbance,1.02706309299881,marine,BHS,Bahamas,13388.079913293,619785.069183327
18,feedfofm,land,chickens,industrial,meat,ghg,19.27053402640783,marine,BHS,Bahamas,13388.079913293,619785.069183327
18,feedfofm,land,chickens,industrial,meat,nutrient,0,marine,BHS,Bahamas,13388.079913293,619785.069183327
18,feedfofm,land,chickens,industrial,meat,water,0,marine,BHS,Bahamas,13388.079913293,619785.069183327
18,feedfofm,marine,salmon,aquaculture,meat,disturbance,1.616636463012978,marine,BHS,Bahamas,13388.079913293,619785.069183327
18,feedfofm,marine,salmon,aquaculture,meat,ghg,38.787377446966076,marine,BHS,Bahamas,13388.079913293,619785.069183327
18,feedfofm,marine,salmon,aquaculture,meat,nutrient,0,marine,BHS,Bahamas,13388.079913293,619785.069183327
18,feedfofm,marine,salmon,aquaculture,meat,water,0,marine,BHS,Bahamas,13388.079913293,619785.069183327
18,farm,marine,salmon,aquaculture,meat,disturbance,0,marine,BHS,Bahamas,13388.079913293,619785.069183327
18,farm,marine,salmon,aquaculture,meat,ghg,0,marine,BHS,Bahamas,13388.079913293,619785.069183327
18,farm,marine,salmon,aquaculture,meat,nutrient,0,marine,BHS,Bahamas,13388.079913293,619785.069183327
18,farm,marine,salmon,aquaculture,meat,water,0,marine,BHS,Bahamas,13388.079913293,619785.069183327
19,feedfofm,land,chickens,industrial,meat,disturbance,2.474338590501165,marine,BHR,Bahrain,715.125482328063,7515.88245281944
19,feedfofm,land,chickens,industrial,meat,ghg,224.0371318988823,marine,BHR,Bahrain,715.125482328063,7515.88245281944
19,feedfofm,land,chickens,industrial,meat,nutrient,0,marine,BHR,Bahrain,715.125482328063,7515.88245281944
19,feedfofm,land,chickens,industrial,meat,water,0,marine,BHR,Bahrain,715.125482328063,7515.88245281944
19,feedfofm,marine,salmon,aquaculture,meat,disturbance,5.805015626493728,marine,BHR,Bahrain,715.125482328063,7515.88245281944
19,feedfofm,marine,salmon,aquaculture,meat,ghg,594.1533548719874,marine,BHR,Bahrain,715.125482328063,7515.88245281944
19,feedfofm,marine,salmon,aquaculture,meat,nutrient,0,marine,BHR,Bahrain,715.125482328063,7515.88245281944
19,feedfofm,marine,salmon,aquaculture,meat,water,0,marine,BHR,Bahrain,715.125482328063,7515.88245281944
19,farm,marine,salmon,aquaculture,meat,disturbance,0,marine,BHR,Bahrain,715.125482328063,7515.88245281944
19,farm,marine,salmon,aquaculture,meat,ghg,0,marine,BHR,Bahrain,715.125482328063,7515.88245281944
19,farm,marine,salmon,aquaculture,meat,nutrient,0,marine,BHR,Bahrain,715.125482328063,7515.88245281944
19,farm,marine,salmon,aquaculture,meat,water,0,marine,BHR,Bahrain,715.125482328063,7515.88245281944
20,feedfofm,land,chickens,industrial,meat,disturbance,11.635308029192387,marine,BGD,Bangladesh,139384.446115717,112165.843896084
20,feedfofm,land,chickens,industrial,meat,ghg,1199.2347603166227,marine,BGD,Bangladesh,139384.446115717,112165.843896084
20,feedfofm,land,chickens,industrial,meat,nutrient,0,marine,BGD,Bangladesh,139384.446115717,112165.843896084
20,feedfofm,land,chickens,industrial,meat,water,0,marine,BGD,Bangladesh,139384.446115717,112165.843896084
20,feedfofm,marine,salmon,aquaculture,meat,disturbance,116.57310990818104,marine,BGD,Bangladesh,139384.446115717,112165.843896084
20,feedfofm,marine,salmon,aquaculture,meat,ghg,13291.048468130226,marine,BGD,Bangladesh,139384.446115717,112165.843896084
20,feedfofm,marine,salmon,aquaculture,meat,nutrient,0,marine,BGD,Bangladesh,139384.446115717,112165.843896084
20,feedfofm,marine,salmon,aquaculture,meat,water,0,marine,BGD,Bangladesh,139384.446115717,112165.843896084
20,farm,marine,salmon,aquaculture,meat,disturbance,0,marine,BGD,Bangladesh,139384.446115717,112165.843896084
20,farm,marine,salmon,aquaculture,meat,ghg,0,marine,BGD,Bangladesh,139384.446115717,112165.843896084
20,farm,marine,salmon,aquaculture,meat,nutrient,0,marine,BGD,Bangladesh,139384.446115717,112165.843896084
20,farm,marine,salmon,aquaculture,meat,water,0,marine,BGD,Bangladesh,139384.446115717,112165.843896084
21,feedfofm,land,chickens,industrial,meat,disturbance,0.6785072457983353,marine,BRB,Barbados,434.63964132333,185074.02844703
21,feedfofm,land,chickens,industrial,meat,ghg,24.90469283161775,marine,BRB,Barbados,434.63964132333,185074.02844703
21,feedfofm,land,chickens,industrial,meat,nutrient,0,marine,BRB,Barbados,434.63964132333,185074.02844703
21,feedfofm,land,chickens,industrial,meat,water,0,marine,BRB,Barbados,434.63964132333,185074.02844703
21,feedfofm,marine,salmon,aquaculture,meat,disturbance,1.7116471715487047,marine,BRB,Barbados,434.63964132333,185074.02844703
21,feedfofm,marine,salmon,aquaculture,meat,ghg,123.89335058594165,marine,BRB,Barbados,434.63964132333,185074.02844703
21,feedfofm,marine,salmon,aquaculture,meat,nutrient,0,marine,BRB,Barbados,434.63964132333,185074.02844703
21,feedfofm,marine,salmon,aquaculture,meat,water,0,marine,BRB,Barbados,434.63964132333,185074.02844703
21,farm,marine,salmon,aquaculture,meat,disturbance,0,marine,BRB,Barbados,434.63964132333,185074.02844703
21,farm,marine,salmon,aquaculture,meat,ghg,0,marine,BRB,Barbados,434.63964132333,185074.02844703
21,farm,marine,salmon,aquaculture,meat,nutrient,0,marine,BRB,Barbados,434.63964132333,185074.02844703
21,farm,marine,salmon,aquaculture,meat,water,0,marine,BRB,Barbados,434.63964132333,185074.02844703
